index,question,answer,category,l2_category,image_src,image_height,image_width,meta_info_source,meta_info_split,meta_info_image_path,local_path
1337,"What is the name of the stage at letter B?
Options: A: crescent moon, B: new moon, C: full moon, D: waxing gibbous",D,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1337/image/image.jpg?Expires=1745640619&Signature=YQBogmKD68KGWBEcWYSyStKtMFTQcMLbw628T3jc24ybQhIsDNfoSDCRX4OP5WIB6jBFaMfqMbc~Lw0vi5MfYnHGzLzNlpJM81mkzFdF8dcjUR07fKdiuD9wQcUoBPoq8keNIS5r-jhnt4oUpmthsI8q-h-bIXl9w-GNkCmWXR~uUDKZEs2P6TgfsDVB6FM0Clv8U8b9gDYRA9j4RFIy-0CVyQaGMVCq7FrHHhkCcnXo5ecHH0ikaa7ypVSDkLpr~fE7I0Gow995-Ws9Zkloug6MEjoA05AZCy~qlnUSNN-XMjXlfiJwcPkM-75soe-sT2Umni9kMWAzNQxycgYi6A__&Key-Pair-Id=K3EI6M078Z3AC3,503,670,AI2D_TEST,val,images/1337.jpg,data/mmstar/images\1337\image.jpg
1338,"Select the correct left view()<image 1>
Options: A: A, B: B, C: C, D: D",D,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1338/image/image.jpg?Expires=1745640619&Signature=Qq6EnhIXgvirfYQKp9H2C3w71ESFLdOOrpQ6eGf6NJE4OcKApiPUmhekxEQqOzmA7GgtEv-HuL1DX3s9oXwWXZIc~PRh6W5HXMGEVspQSPQ-t~U16-BXESa2Vrc0qZHAdLc39pkWcid760QbB4RUWJMr9pzkLOF98zqICMXjJG60XmOcAEnZrjL7nz~hE1lPT-qmVcdQ4sYl1lvfnXF1vwngo5NiFSdGXQ8Yn6g8KEYUB~4-oSCIwrLGPbSl2np93moJypEptSmNyZ1MtEd5iCiplE5RKhXcFW~ovgI8n-Z~Oa8M1BUYbpMmx88RZjlRDp~7-VOxR51LhGYcpuGA7Q__&Key-Pair-Id=K3EI6M078Z3AC3,204,480,MMMU,val,images/1338.jpg,data/mmstar/images\1338\image.jpg
1339,"What stage of the Earth's orbit is shown at letter F?
Options: A: December Solstice, B: September Equinox, C: June Solstice, D: March Equinox",B,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1339/image/image.jpg?Expires=1745640619&Signature=uCBytT0ws7qJa2ZRsrMaxp5~RSmJ1ZmS~fusaTDllzPIRBUlqMZrlv2EsE1vh2mM8I2xe3ugP3FBU1ZZcSJe6oNcqqfPcqdzDG-M4qD~~uN3HBeMSLKSiMX3BNzQQwaAk8PBpYwqUY-xBYwwYi628iVgKSZs8Ary35uGGqUtNyOShrsm~6dPbTNHmB8qlwmO0mkZIVFuU-9Yozz75Duo7HZngbKUij~xGf0NSgv5zrZPbxVQoWtkRqIL7m~ajjn183jzYvP1W-Bv4DKeOsmqKZ92UlbSf0aAvu6T3USY6gR~IzXGzc1sNVtkxV5Lz689cKE2OQCwMvQNMc5d-rLO3Q__&Key-Pair-Id=K3EI6M078Z3AC3,164,406,AI2D_TEST,val,images/1339.jpg,data/mmstar/images\1339\image.jpg
1340,"Which of these leaves have more width?
Options: A: round, B: oval, C: butterfly, D: oblong",C,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1340/image/image.jpg?Expires=1745640619&Signature=qvLQU8BmtZUJ9xFNFqEVRtTgH15QKMfBCC6hLCUY-wj6sSi-u9VHyHgNMO8ktuZM98kL7Fadgx2cQZnCZUsoqEQGZQY7QQRGnSJ4oie6e3NkR53ADGNuO4nJakhXnQ0n20EMcikXJ6BbGd~GHuwMfncnUqpXnKBo7Lvll1CDLUvwXIAw2gWxWEbbV7NW-Xbp6HO3jiB2hYY4dcNkcrD0x9GErukXCh4ym9wOB78Ql4IqKxwj2QPXq8SibAgYVI3L3Jk4zxLRon9e58s4DkKSMOy3Wyi6U~45YUE3OoEJ5oE6iRXBF75xzZPasK14D~vPi9toZA3A7ctw~qlOF0wwQg__&Key-Pair-Id=K3EI6M078Z3AC3,290,250,AI2D_TEST,val,images/1340.jpg,data/mmstar/images\1340\image.jpg
1341,"What in BH has the smoothest lines?
Options: A: br, B: bx, C: o, D: bl",A,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1341/image/image.jpg?Expires=1745640619&Signature=nShvHmfJBZtSV~sidW1tiKO1LK8MWU7KqQIp3-UbPJpf3tCLb~Z1snsBRLhasgt~Sas87Jjwk4vtqdxKt-4-Sz6OdG4HegdZ~WNCts5rgnmWVU5QL57GQgbQXdwcKCujUfV6sfNpm7c~6cHewKIHY4aqY7VIYWrxTaScBy46sfMMd2uJIoKei3U2EmuVxv2TniziL5IbAKTOkIhm7N5N9WefXIcMsFMxUNc3XaaFEJ90cesA2H42ot~3XJjRA4PZYo7ZNj8ASUwTYus0t3g4J2qxcis0RWdZUooD9PI5VbsB4P6GCFUdvF4PLDZA7cyfiHDCXwBtngtiBicDLY2WKQ__&Key-Pair-Id=K3EI6M078Z3AC3,984,500,AI2D_TEST,val,images/1341.jpg,data/mmstar/images\1341\image.jpg
1342,"What is the probability that a fruit fly produced by this cross will have normal wings?
Options: A: 1/4, B: 3/4, C: 4/4, D: 0/4",C,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1342/image/image.jpg?Expires=1745640619&Signature=GavCugAUwYVy8iQpgrKBaqQn3gdT2exw4vIFiHa9RXj9Q-olsoY6Q3dVvI~YpHig3rbg2VEyLdNFgc5fULXov8S3nQfaKICDkBQe1Zu0wDcdW~OybQ7jBrahyMlJZ3BrDkzunovKmpme8HN~u1ggC07WCH6XXF9~aMsXRVFA4~G7mFGgcVj2oBBV~~tJPsvHWVGAi-KS2OSVXK4PGOUavS8jpTh4rLj31i6h4OkKkMD5FUaLnF9V2PjZWyBlMHMp48WcpTc3MwhBhJ62tUKRRj8EpxG74Dm7Ev7DN8oY~5snmk1lPN2kFN1P2FBRW08c-KwBmkk1u8sSHRazGx-dog__&Key-Pair-Id=K3EI6M078Z3AC3,235,248,ScienceQA_TEST,val,images/1342.jpg,data/mmstar/images\1342\image.jpg
1343,"Which solution has a higher concentration of yellow particles?
Options: A: Solution A, B: neither; their concentrations are the same, C: Solution B, D: nan",B,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1343/image/image.jpg?Expires=1745640619&Signature=bG7ifgNuvCGyZH31BG75MFnWv0tiGm99hDS8tuydX9yRsYvt4une-iodUUjGpVycB402AMS4EUlPo-l8eBxFbYm9ZfHZwNI9aflxoIn241rR8atVIPX7J4saimjctAst9izEPhiIH2dqenuolKDtJ7c9WHEZqBDWqUjCQoCtrV4hP4pNFtGxlguATt6jL2QpEXKvSIWhL-jO2Cte9qcRb1HsL1P9RlVyiBtilSyvcBtE5-dSIH-LM1xKYZ~gczlQsA7MCzOYKBSKvdbZbW81CPKwSQ9mBaxvog4wl4DwBE8gNX4OQK2rXlJEi8PVdHSOSex0N7ZbnNqYaKRGYHqytQ__&Key-Pair-Id=K3EI6M078Z3AC3,251,378,ScienceQA_TEST,val,images/1343.jpg,data/mmstar/images\1343\image.jpg
1344,"Think about the magnetic force between the magnets in each pair. Which of the following statements is true?
Options: A: The magnitude of the magnetic force is smaller in Pair 2., B: The magnitude of the magnetic force is smaller in Pair 1., C: The magnitude of the magnetic force is the same in both pairs., D: nan",B,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1344/image/image.jpg?Expires=1745640619&Signature=tnnMa3Y3OR8kWe68R75-UZWtNZCW90fZVFXeY8Gt23RgxbvG~nvYkUGp6zwpp~PLbKsFrRh6nh1vbbdzZdXk5pqy5Jsn-hmhqfS~RfkcOcRNh3cIiN8BnTLyrB5HFfGA6KKMFNnmm7bhkuYIVayuHrsqxbHowv6rjHtdbSQw9oznoN0TzXIKODEZXLiHpw9V74BR3if5QAkrcRxpjqlqBXpRAhBeXE5tobDWvOYSQHaS~ua6DCPJBBLT0wKAmXxHpul6p21atOFaxeOQOBlmgAV08BB2ac5Axy5Y1Ghb3Wg2q4ATk0aRZS9TzZYyjLPYDLpJjw8F2Qr2MvokiSLzmg__&Key-Pair-Id=K3EI6M078Z3AC3,110,492,ScienceQA_TEST,val,images/1344.jpg,data/mmstar/images\1344\image.jpg
1345,"Shrimp and _________ are a consumer of both algae and pondweed.
Options: A: freshwater shrimp, B: dragonfly nymph, C: mayfly nymph, D: nan",C,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1345/image/image.jpg?Expires=1745640619&Signature=x1Gp-8n~Jz7UAmCghlnSxLgcVmtMA7t7ttZ2QiIitVULAUsDamNnnr7Y14fbnA5mcjR2BMgftW1BcrMlVXJbeHuCjn0G7O~RaXZh3wZ~Qj45Bey2KZ~hRTh36oKcgf2Uh1eZjVPg08wwB4ijqstwObsezOXD2s53mG778Pwt67Uk7dWJeXDGSnzbcd-hQCNWVzFS0jwiWXNyRobk04CSIlN7VE0ylV0IQFALYetKlQHwFJGezqrfe2~2~X8ddRHhIVAAmWDrMwF21yTQB33buwTAEqk4PWowlgStqpWIE6w0ZsDzh4m90vUYMmW8y9OYR9dG6UBdw7WY6auDJvoNVg__&Key-Pair-Id=K3EI6M078Z3AC3,297,464,AI2D_TEST,val,images/1345.jpg,data/mmstar/images\1345\image.jpg
1346,"From the A-A section in the following figure, select the correct section ().<image 1>
Options: A: A, B: B, C: C, D: D",D,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1346/image/image.jpg?Expires=1745640619&Signature=TYYbLtNaxqdFoOozJuX10c8vAx2hh3JlCksgLjqa2ne8h3ddqSp6yci-8vYDHTRGsoV08sV1i99L2mi2yTU8p1eQ-QYv33nmpfRM3he543btGGSvT8k0WPXAtq-syKBFljWDIQYgqWhszqpv7xa9wTLVGw9E3U8vvcEr2~hd4qxnM8ZQFKn-QMBQce6zIJaU1RUVJVczHqaEck2d2LkqwwKgHw5GOIdD9LsiTSGrrnkV3FFFPVS-h77ZuLtVjETdBde0c-m50Yt~zxmiF6G-o~skDkCVQ3V4iFCbOZ99tPrZ9CYyVf75yQoLpGDb7x4ov4uRyW~AMcKOyzn2~bQn8Q__&Key-Pair-Id=K3EI6M078Z3AC3,214,337,MMMU,val,images/1346.jpg,data/mmstar/images\1346\image.jpg
1347,"In the following figure, select the correct view ().<image 1>
Options: A: A, B: B, C: C, D: D",D,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1347/image/image.jpg?Expires=1745640619&Signature=t5QEdMVHY0lFZUK1lWbWLh3iuej7vzib1rUemG-85hgSxNmM7jLEW27b8TW2lNgztjDvwB-QW6xiWjCEXIG0jsYx945UBOgwzeJtPAXjnhlI8iZ5ioGCSU2XTer9h3LOgvfjuGrefjSFxU6X86BOsrZ7W0ELK1LIYT57rJuE6Ov~NHvr1D8mgjUgTDn7NQKRAS5bRq5d~qTeCui8oOMiNIfUQVSW-P8Q64zVWl4NDATVTbFUWfSDlvL6toPKigL9P6CJK2SSrglGEQ82iKL69GytZj~eLxLXTi1ykQgI2vwti8dyb0pC74PATc~BjANXCcF5McjEIop0HbcHTPGLag__&Key-Pair-Id=K3EI6M078Z3AC3,109,416,MMMU,val,images/1347.jpg,data/mmstar/images\1347\image.jpg
1348,"A simply supported beam is subjected to a linearly varying distributed load $q(x)=\frac{x}{L}q_{0}$ with maximum intensity q0 at B. The beam has a length L = 4 m and rectangular cross section with a width of 200 mm and height of 300 mm. Determine the maximum permissible value for the maximum intensity, q0, if the allowable normal stresses in tension and compression are 120 MPa.<image 1>
Options: A: $q_{0}=250.7403\frac{kN}{m}$, B: $q_{0}=350.7403\frac{kN}{m}$, C: $q_{0}=450.7403\frac{kN}{m}$, D: nan",B,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1348/image/image.jpg?Expires=1745640619&Signature=IUs6lIi0sEV0Cq4YmNo3E2UcbBLIi74lUR16X7WOAghkCBgs4-yYltIZmG0SLr6--Y83NBfFP6FUJrhL3HYVx3LqoqECk3kk4atWwg5Nvbgiys9UOvths2AkWS6roHkB59supg53xw68FKt7o5VeLF2E~wQ1-wEsggVikbEyniYDPqf8tKb-iH~YQ8ouMYSU0gtDVGSCo9VD99tEH9VOD9ZZGgnu3fVZloBd0DAutIU9dpLfQXw3dyRNQYlIXlN8fp3QDZP3Wuds2MqJMvuz-tmJ~4uIkWfNjdzWVkT-dmv7lE~QexLaEE3QQSVa7ig~c0V8ZOhVrRxuH91cCx0pVA__&Key-Pair-Id=K3EI6M078Z3AC3,308,545,MMMU,val,images/1348.jpg,data/mmstar/images\1348\image.jpg
1349,"Select the correct left view()<image 1>
Options: A: A, B: B, C: C, D: D",D,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1349/image/image.jpg?Expires=1745640619&Signature=NTtDdxobeRliftLq9py5wvlTf3Z-dqo4p0Kn20d4K7LSs1wmCkPByZUVBd~xcgra~Svo~TJk7uTP3xs4N63SJAL3YBbS5Q~IKexnaXlSIwAi43VXPS-Tn~rlE9hB7rnlFlqWHSk7whTMOVRaeudKUdmTSDvXvT2rNwaHsNq6J07rQlsJQqvspfXQ4uLXvCX8dpFuhCQgt2CFbmlbHCfEx6GEGT5uS63CjrTGx2M6fyNLvQy-VXPDeijwM~u2BRXuFA~jsREu9xNYrdlvPqnWLqBQq54KG3zqIHeU80gmEvMIkkZkOi6DVSJc5ezQgK0JjXVErCP9LyfLxKoqpvgq8w__&Key-Pair-Id=K3EI6M078Z3AC3,221,518,MMMU,val,images/1349.jpg,data/mmstar/images\1349\image.jpg
1350,"What is the kuiper belt in the image?
Options: A: A, B: B, C: none of the above, D: C",A,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1350/image/image.jpg?Expires=1745640628&Signature=gWo4mn1Oh5rB-QrZDIphh4nz7NyN7O~DQHGMHaIzSvwcQAl0UcpKWl~ATsOcmUkVL-~7Tpy0xw0r6EnNy8upM9adJGcevk8A3oK-hfzS-Th2bmpJzEHcRLVzmK973kdZ9lYX5khApJFceQszCiwsZrn7xGjk4XLvsCZDH1cpJ~2tC-2Gmci1cDvuQTQvMxcgK-wl8ak~gmmw09y0lk9gXHGDBB0mMU96pGM50PvEAWZWsgSQa6tcMOEx7Zy6D8ElqugisGyCghYZlXG65T4HkeYQASd0IUJHdWjiutIX11tF-Yi4qyfIXIdesB5MAt9Q5-ykcTrx-yBjLpdWT-Pc2g__&Key-Pair-Id=K3EI6M078Z3AC3,248,500,AI2D_TEST,val,images/1350.jpg,data/mmstar/images\1350\image.jpg
1351,"If the shaft is subjected to an axial force of 5 kN, determine the bearing stress acting on the collar A. <image 1>
Options: A: 1.00 MPa, B: 1.11 MPa, C: 1.01 MPa, D: 1.10 MPa",D,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1351/image/image.jpg?Expires=1745640628&Signature=YaP80aaX5QaN3Nb6mxw7ojRB6QHLP9rDw5BUzwW~365iRPWcrV9v~0n2vQRVorhQ6~fTDskJ9SCdU56QRbY2yM4lHNv~xdXeGHzzxEZXQtU-q4kvOKG7sGCQ~NurypbDH~9rNA7OpkwYxG8VIeAQ2yVurxZXX8klwb58EjA-qB8TM47wOAh-EJLndLn7YTLaXLUB7XvZaFIRBEnyVFx2-O8RiHIKzMifu8yLMk0clRhERCMqYaIB7tfjharHrwaraQ4b1KvT75sv3vAGM22GWpXpUQpG2MSthBWhBHQBSUjpDQKudN43oEerwKpkk-8YAfNxlBpc17X9sgTHVIpwtA__&Key-Pair-Id=K3EI6M078Z3AC3,432,697,MMMU,val,images/1351.jpg,data/mmstar/images\1351\image.jpg
1352,"The figures below depict hypothetical room-temperature random polycrystalline grain structures (at the same magnification) for the same single-component metal. Which of these structures is expected to provide the lowest yield stress?
Options: A: <image 1>, B: <image 2>, C: <image 3>, D: <image 4>",A,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1352/image/image.jpg?Expires=1745640628&Signature=OANjKCTU7mYHyTme7T2T~x5BgU9XY1grZUn5W4qyOYWo~yYF9l7Jk935oP919KpLa6~m97LzHhMz-Xab1WpDV3eMzOyC9m84sOG9-hVogr1oK0-dBM36xpgZqIGBDuWIcoT5mfkci2KpMZGzHIBIQ20a2BcO5mIkDXJVc5yJvOcEJs4~pIZ4QvJYQVDFXIx2SUiQiThuo1ooSgf9TZ25cprzDR6eTj7u5PlJFXLzRbOonFChGth-QxOYggrdAnIuYdKkZT5oh1Ft1ck4wkw39sj5ho2U2sIPuY5Q01zE2s2j-cnwpN61ePEhn2laNv0c16B0PcoGsbOYOd4CtWvlKg__&Key-Pair-Id=K3EI6M078Z3AC3,331,364,MMMU,val,images/1352.jpg,data/mmstar/images\1352\image.jpg
1353,"Which of the following options is consistent with the unit cell plane depicted below? <image 1>
Options: A: SC {100}, B: FCC {110}, C: FCC {100}, D: SC {110}",B,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1353/image/image.jpg?Expires=1745640628&Signature=XKVjiVBYEb6zvDXylAGwIedjN9Cuv6uQ8NMm9Cs6hN0SRzBhsA6Ltd~RuStM3hH5as7FGnfMqwLpUyBCEOWW9rku5sk0mbKnfQfeOBsYsY4SI2SqADcfdSJoyaD9FS6sDFIRizcnhb~1iH~wCGp83YZPlEWEr657NCW9DkCogeE4pqGWofrD0zMtPoILSlOJ5kfqlJ4CAp9BQz2mHZ9wRsbnxToeCHng8T79JZqG25UESG6ayy0kBJBcBNnkD2q9ReIbZc9XmKhmkkcyvJjAcm8ZdJlbhQmEP8Wjnnx0jdCEqR9lBI~sQ8jDRRdTwxijnflN~Ig9oYlqLa-QQOLwfw__&Key-Pair-Id=K3EI6M078Z3AC3,219,304,MMMU,val,images/1353.jpg,data/mmstar/images\1353\image.jpg
1354,"What is the lunar phase at point D?
Options: A: Full moon, B: Third quarter, C: New moon, D: First quarter",A,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1354/image/image.jpg?Expires=1745640628&Signature=B0Q4J4s8j-5k0a7gGD6rMOt4JvrhhheQzbWUTa-iNKYH2HCmqBMRoXUDHFLDWUxAZzcfU6UKd9qtDZKZWvrp7ZqVzDjYOe1Ft1NT9WgdgYbRosC2xHTphz62IRkD3OJxo2pwzr5~YxfQX2ibV1suGtVmYIusCBnGV4m4q10NJwOfhYeUn3LhLf~Q6J7O4zwzioshpSEwXY~8Hru81nqe~iS8nn5dETG7vbr3h1sCymzQBQSp7narwG2Fv98vjGrRZT9FfzGkUxKlsIGPiHmv7Nq6WX~A2AiJtC58FdLskTeNpDVt5qkY~zA93~NaZNT4pqmKmGnX7TNgj9kNZsUEaQ__&Key-Pair-Id=K3EI6M078Z3AC3,432,648,AI2D_TEST,val,images/1354.jpg,data/mmstar/images\1354\image.jpg
1355,"What is represented at letter A?
Options: A: giant planet zone, B: Earth, C: Kuiper belt, D: Asteroid belt",C,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1355/image/image.jpg?Expires=1745640628&Signature=j7nusFNAPaHx4b7dd8dhxt516bFimpFr2tPwQg-1WV3Gltq9QxfI-xnh3iuthKLyXaWxkjxm5p2hhp-JtsrKwbhmbnfjW9nS-o5vXNg7Uo9pngID-igZKze9MBfyyS4ElvcgWovmjTCR3~VLrd7WQcN-28EfdVQO3TV-LbL1xu8swm9CLb9~Axd98-eNSPqf~sEYL5YgzHZ-CTHQADzPiLRZRiYQXgxevjr4G7HdCBmTrw7L3m41D2hi6m3Hv2yqvTI9JKh7cQKEkKCY~36Enfm~T~5o85ct3Sz7PIpLh-atGXfIzF~9-A0hOBXhjzfTvs2hcR7No4VK58I76rQWMQ__&Key-Pair-Id=K3EI6M078Z3AC3,248,500,AI2D_TEST,val,images/1355.jpg,data/mmstar/images\1355\image.jpg
1356,"<image 1>An obiect is thrown upward into the air 10 meters above the ground. The figure above shows the initiaposition of the object and the position at a later time. At time t seconds after the object is thrown upwardthe horizontal distance from the initial position is given by x(t) meters, and the vertical distance from the ground is given by y(t) meters, where ${\frac{d x}{d t}}=1.4$ and ${\frac{d y}{d t}}=4.2-9.8t$,for t $\ge $ 0 .Find the angle $\theta $, 0 < $\theta $ < $\pi $/2 , between the path of the object and the ground at the instance the objecthit the ground.
Options: A: $\theta $ = 0.524, B: $\theta $ = 1.047, C: $\theta $ = 1.475, D: $\theta $ = 1.570",C,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1356/image/image.jpg?Expires=1745640628&Signature=IJygzm~o~lf0BlUk1fmtCaMx5~rfM0CtxIKB9fgag4t--6cXMIffQXvwnT7E2fynAUcLj7H-qBCt4ljVSuLs-MGffb6-i~EBx9~SuUrtJ6N43ydR7RF-ZzXy22191rxGSs~OEym-HPPiDVyIsNqfHbWd-7k60Pj0bFZzM6e3XRmaz6zirAQ--3EoDE7gDR3BMVwYVJVkoehPDABO4QZotOnF6i2PMUBQ5mP1ak~qII6lgO3LZvvDXBljSPWyhlAwCocdKjaufDcc6hEAJ7hS0SKPo16nMDHrbAqyYmXU3eB0luLNOWPXHiFQt76XcuaVgH51uUKDhR2yqMiVl95XRQ__&Key-Pair-Id=K3EI6M078Z3AC3,496,400,MMMU,val,images/1356.jpg,data/mmstar/images\1356\image.jpg
1357,"What is the oxygen represented by in the diagram?
Options: A: D, B: C, C: B, D: none of the above",B,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1357/image/image.jpg?Expires=1745640628&Signature=Q4W-ijZC4KqNA2F1pejOdvqJonkWg3W10gsmCiCu9XinUEhT2~~VySXBHDHpLwms55HaBB2c2P6xrYy8d270gdfI4J4yE0Id6S9egIojOvZUiW-ZmZ93iH9D0-~0Rm0bohAdDXblshMfNohxCe3EXTDuGRI0hVycQffDl8GOAvS27tByXV6VwCFeU4yDv1itFEYep7ks9AwtNMuuDHWp07GiKZ1YgOoXeK0CY9sewjeBLwz7lxlQf8XQ0ZeRId0kULLWkEx6CwXZZBln2z9tDonZqwxm7vJWOC2JgUUtMqY9-6TLE8QEKxAhuuZpvTjtKgz0Gnne2RK1Z4KGYXs6Bw__&Key-Pair-Id=K3EI6M078Z3AC3,800,600,AI2D_TEST,val,images/1357.jpg,data/mmstar/images\1357\image.jpg
1358,"What letter on the diagram represents the first quarter moon
Options: A: D, B: G, C: A, D: C",D,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1358/image/image.jpg?Expires=1745640628&Signature=vvChEs6xAJ3oLrtMI5OpI4KWWztnSsi74lnXvDguvG9wlQu5YKDYF42zhq~qWxqyzDDNrLowR92XGx2ioNFJdoNIuRCJWjKncB2cF2TqmaOIwBnVlcDHek6E-6pcJCO9kZiuMgfAp-MBhPVMMyNoF6JlNGXXfUJeh1027AfdXGqijM3iu9M-pI0lqtMLmEOF8mUO8Dj-0TTHIjsBAlAG-EPjZVB8rpmvBEJTsIZ6xXwhOndwF8YqOUZCIEhw1G67X27oAg1Du1O47cAcapi-41PAjKzklGAAUABgx-JcpJ9TAd9Q0FkSiaKNUNAPyApyFF9agZVjY-BGO3ti1nPFGQ__&Key-Pair-Id=K3EI6M078Z3AC3,478,600,AI2D_TEST,val,images/1358.jpg,data/mmstar/images\1358\image.jpg
1359,"Which letter in the given diagram represents the plant emitting oxygen?
Options: A: C, B: A, C: D, D: B",C,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1359/image/image.jpg?Expires=1745640628&Signature=gh-jDBSydSiPzvl~gxN9CiQgUsY0B~V404aYo6w6SzWm7I1jtOIA9c37lbMpwuvk~YUYdJtXvtoRBaJPMeVMdPUw8JU53XgmpHNa6rxb8~Urd1dxUAVsBfhrdweBFGxBjUf8-X6Vvhe0NyJyHCEzaJKt-Qf1JYAZeGsLa6eLOCQh6LfyM0s530HDqW01nZIQnKiVh7uRas1UB1ziph8eUUSd8bruSi1kz6GEKppwHrw5i7v09deK0FAKjQs5lv9JKHqx7WCSp6ejaEG-CtbS4z46qb1tb3mlPpnlunVYHDWhvov7AMFwUglXeb6IvMucATpTBqq3wlj1TM1RPg8bSQ__&Key-Pair-Id=K3EI6M078Z3AC3,400,400,AI2D_TEST,val,images/1359.jpg,data/mmstar/images\1359\image.jpg
1360,"Which letter in the given diagram depicts the waning crescent moon phase?
Options: A: H, B: A, C: G, D: D",D,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1360/image/image.jpg?Expires=1745640628&Signature=B3pJBlj92t~4mRiLUbFQydBzbg1oNb~-g-Ye2lVRbxvw6AVJ6Ms2l~z7VMKlhG70Xr64n2onxig-4bDu9VV4mODiy2XYVLFeEin9neeh6mtRKms9ezsU4-BHNK7OT54kZDKrF8B1q8otJK-XThQWxUfAM0c~gyixblcqhvkKfUV3i6RGvumtaQZblDTHj1JcineWaQnwilONmNBKoKkNqTO9TK7a57T8yFXBtN68MppbZfWq4f1Yk~-qhnZRRMHXz8C44f70BXXAJeBappINwcC7kNOYbo2i9IXafc9SO-3ywZONbjebbAWN-~81TXn0l2oDWXhxyw-4RyGE-XAcbQ__&Key-Pair-Id=K3EI6M078Z3AC3,292,520,AI2D_TEST,val,images/1360.jpg,data/mmstar/images\1360\image.jpg
